"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 31 00:23:02 GMT 2025","Thu Jul 31 00:23:03 GMT 2025","772","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Thu Jul 31 00:23:01 GMT 2025","Thu Jul 31 00:23:02 GMT 2025","1286","firefox","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Thu Jul 31 00:23:24 GMT 2025","Thu Jul 31 00:23:25 GMT 2025","786","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate schema of each coffee item",""
"passed","Thu Jul 31 00:23:23 GMT 2025","Thu Jul 31 00:23:24 GMT 2025","843","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Thu Jul 31 00:22:46 GMT 2025","Thu Jul 31 00:22:47 GMT 2025","554","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Thu Jul 31 00:23:30 GMT 2025","Thu Jul 31 00:23:31 GMT 2025","849","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Thu Jul 31 00:23:08 GMT 2025","Thu Jul 31 00:23:09 GMT 2025","976","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Thu Jul 31 00:23:32 GMT 2025","Thu Jul 31 00:23:33 GMT 2025","1012","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Thu Jul 31 00:22:51 GMT 2025","Thu Jul 31 00:22:53 GMT 2025","1359","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Thu Jul 31 00:22:43 GMT 2025","Thu Jul 31 00:22:43 GMT 2025","480","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Thu Jul 31 00:23:17 GMT 2025","Thu Jul 31 00:23:19 GMT 2025","2120","firefox","verify-cart-items.spec.ts","Verify Cart Items","","","should verify multiple items in the cart",""
"passed","Thu Jul 31 00:22:46 GMT 2025","Thu Jul 31 00:22:46 GMT 2025","572","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Thu Jul 31 00:23:25 GMT 2025","Thu Jul 31 00:23:26 GMT 2025","554","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate recipe ingredients",""
"passed","Thu Jul 31 00:22:43 GMT 2025","Thu Jul 31 00:22:46 GMT 2025","2356","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Thu Jul 31 00:23:09 GMT 2025","Thu Jul 31 00:23:10 GMT 2025","1055","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Thu Jul 31 00:23:13 GMT 2025","Thu Jul 31 00:23:15 GMT 2025","2146","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Thu Jul 31 00:23:07 GMT 2025","Thu Jul 31 00:23:08 GMT 2025","913","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Thu Jul 31 00:22:47 GMT 2025","Thu Jul 31 00:22:48 GMT 2025","642","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Thu Jul 31 00:23:31 GMT 2025","Thu Jul 31 00:23:32 GMT 2025","915","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Thu Jul 31 00:23:23 GMT 2025","Thu Jul 31 00:23:23 GMT 2025","593","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Thu Jul 31 00:22:42 GMT 2025","Thu Jul 31 00:22:43 GMT 2025","582","chromium","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
