"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 21 15:07:41 GMT 2025","Mon Jul 21 15:07:42 GMT 2025","683","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Mon Jul 21 15:07:07 GMT 2025","Mon Jul 21 15:07:07 GMT 2025","380","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Mon Jul 21 15:07:44 GMT 2025","Mon Jul 21 15:07:45 GMT 2025","758","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Mon Jul 21 15:07:37 GMT 2025","Mon Jul 21 15:07:39 GMT 2025","1585","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Mon Jul 21 15:07:04 GMT 2025","Mon Jul 21 15:07:05 GMT 2025","290","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Mon Jul 21 15:07:16 GMT 2025","Mon Jul 21 15:07:16 GMT 2025","286","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Mon Jul 21 15:07:21 GMT 2025","Mon Jul 21 15:07:22 GMT 2025","761","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Mon Jul 21 15:07:18 GMT 2025","Mon Jul 21 15:07:18 GMT 2025","598","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Mon Jul 21 15:07:07 GMT 2025","Mon Jul 21 15:07:07 GMT 2025","341","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Mon Jul 21 15:07:03 GMT 2025","Mon Jul 21 15:07:04 GMT 2025","152","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate schema of each coffee item",""
"passed","Mon Jul 21 15:07:39 GMT 2025","Mon Jul 21 15:07:40 GMT 2025","489","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate recipe ingredients",""
"passed","Mon Jul 21 15:07:03 GMT 2025","Mon Jul 21 15:07:03 GMT 2025","159","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Mon Jul 21 15:07:03 GMT 2025","Mon Jul 21 15:07:03 GMT 2025","158","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Mon Jul 21 15:07:08 GMT 2025","Mon Jul 21 15:07:08 GMT 2025","412","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Mon Jul 21 15:07:42 GMT 2025","Mon Jul 21 15:07:43 GMT 2025","1733","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Mon Jul 21 15:07:16 GMT 2025","Mon Jul 21 15:07:17 GMT 2025","331","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate schema of each coffee item",""
"passed","Mon Jul 21 15:07:46 GMT 2025","Mon Jul 21 15:07:47 GMT 2025","825","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Mon Jul 21 15:07:08 GMT 2025","Mon Jul 21 15:07:09 GMT 2025","396","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Mon Jul 21 15:07:11 GMT 2025","Mon Jul 21 15:07:12 GMT 2025","1202","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Mon Jul 21 15:07:20 GMT 2025","Mon Jul 21 15:07:21 GMT 2025","887","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Mon Jul 21 15:07:18 GMT 2025","Mon Jul 21 15:07:20 GMT 2025","1887","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Mon Jul 21 15:07:05 GMT 2025","Mon Jul 21 15:07:07 GMT 2025","2174","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Mon Jul 21 15:07:22 GMT 2025","Mon Jul 21 15:07:23 GMT 2025","823","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Mon Jul 21 15:07:04 GMT 2025","Mon Jul 21 15:07:04 GMT 2025","174","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate recipe ingredients",""
"passed","Mon Jul 21 15:07:30 GMT 2025","Mon Jul 21 15:07:36 GMT 2025","5921","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Mon Jul 21 15:07:09 GMT 2025","Mon Jul 21 15:07:11 GMT 2025","2304","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Mon Jul 21 15:07:50 GMT 2025","Mon Jul 21 15:07:51 GMT 2025","1444","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Mon Jul 21 15:07:24 GMT 2025","Mon Jul 21 15:07:25 GMT 2025","862","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Mon Jul 21 15:07:17 GMT 2025","Mon Jul 21 15:07:18 GMT 2025","900","firefox","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Mon Jul 21 15:07:47 GMT 2025","Mon Jul 21 15:07:50 GMT 2025","2479","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Mon Jul 21 15:07:00 GMT 2025","Mon Jul 21 15:07:00 GMT 2025","480","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Mon Jul 21 15:07:17 GMT 2025","Mon Jul 21 15:07:17 GMT 2025","311","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate recipe ingredients",""
"passed","Mon Jul 21 15:07:40 GMT 2025","Mon Jul 21 15:07:41 GMT 2025","998","webkit","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Mon Jul 21 15:07:08 GMT 2025","Mon Jul 21 15:07:08 GMT 2025","371","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
