"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 06 16:22:04 GMT 2025","Sun Jul 06 16:22:05 GMT 2025","357","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate recipe ingredients",""
"passed","Sun Jul 06 16:21:57 GMT 2025","Sun Jul 06 16:21:57 GMT 2025","500","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sun Jul 06 16:21:56 GMT 2025","Sun Jul 06 16:21:57 GMT 2025","549","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Sun Jul 06 16:21:56 GMT 2025","Sun Jul 06 16:21:56 GMT 2025","457","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sun Jul 06 16:21:52 GMT 2025","Sun Jul 06 16:21:53 GMT 2025","372","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sun Jul 06 16:21:51 GMT 2025","Sun Jul 06 16:21:52 GMT 2025","182","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate schema of each coffee item",""
"passed","Sun Jul 06 16:22:07 GMT 2025","Sun Jul 06 16:22:09 GMT 2025","1817","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sun Jul 06 16:22:10 GMT 2025","Sun Jul 06 16:22:11 GMT 2025","880","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sun Jul 06 16:21:55 GMT 2025","Sun Jul 06 16:21:55 GMT 2025","494","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Sun Jul 06 16:22:06 GMT 2025","Sun Jul 06 16:22:07 GMT 2025","868","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
