"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 31 18:47:02 GMT 2025","Sat May 31 18:47:05 GMT 2025","2627","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Sat May 31 18:47:00 GMT 2025","Sat May 31 18:47:01 GMT 2025","814","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Sat May 31 18:46:47 GMT 2025","Sat May 31 18:46:48 GMT 2025","406","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Sat May 31 18:46:47 GMT 2025","Sat May 31 18:46:47 GMT 2025","324","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sat May 31 18:46:58 GMT 2025","Sat May 31 18:46:59 GMT 2025","788","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Sat May 31 18:47:21 GMT 2025","Sat May 31 18:47:22 GMT 2025","1374","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Sat May 31 18:46:44 GMT 2025","Sat May 31 18:46:46 GMT 2025","2257","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sat May 31 18:46:55 GMT 2025","Sat May 31 18:46:56 GMT 2025","916","firefox","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sat May 31 18:46:52 GMT 2025","Sat May 31 18:46:53 GMT 2025","1141","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Sat May 31 18:46:43 GMT 2025","Sat May 31 18:46:44 GMT 2025","461","chromium","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sat May 31 18:47:15 GMT 2025","Sat May 31 18:47:16 GMT 2025","703","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sat May 31 18:47:07 GMT 2025","Sat May 31 18:47:09 GMT 2025","1711","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Sat May 31 18:46:59 GMT 2025","Sat May 31 18:47:00 GMT 2025","719","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sat May 31 18:46:54 GMT 2025","Sat May 31 18:46:55 GMT 2025","289","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Sat May 31 18:46:42 GMT 2025","Sat May 31 18:46:42 GMT 2025","457","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
