"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 31 00:27:42 GMT 2025","Thu Jul 31 00:27:42 GMT 2025","322","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate recipe ingredients",""
"passed","Thu Jul 31 00:27:33 GMT 2025","Thu Jul 31 00:27:34 GMT 2025","340","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Thu Jul 31 00:27:29 GMT 2025","Thu Jul 31 00:27:29 GMT 2025","156","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate schema of each coffee item",""
"passed","Thu Jul 31 00:27:46 GMT 2025","Thu Jul 31 00:27:47 GMT 2025","808","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Thu Jul 31 00:27:48 GMT 2025","Thu Jul 31 00:27:49 GMT 2025","765","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Thu Jul 31 00:28:11 GMT 2025","Thu Jul 31 00:28:11 GMT 2025","705","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Thu Jul 31 00:27:41 GMT 2025","Thu Jul 31 00:27:41 GMT 2025","329","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Thu Jul 31 00:27:50 GMT 2025","Thu Jul 31 00:27:52 GMT 2025","2555","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Thu Jul 31 00:27:43 GMT 2025","Thu Jul 31 00:27:43 GMT 2025","657","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Thu Jul 31 00:27:32 GMT 2025","Thu Jul 31 00:27:33 GMT 2025","499","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
