"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 31 18:53:54 GMT 2025","Sat May 31 18:53:55 GMT 2025","726","chromium","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sat May 31 18:54:38 GMT 2025","Sat May 31 18:54:40 GMT 2025","2230","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Sat May 31 18:54:07 GMT 2025","Sat May 31 18:54:08 GMT 2025","380","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sat May 31 18:54:15 GMT 2025","Sat May 31 18:54:16 GMT 2025","876","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sat May 31 18:54:13 GMT 2025","Sat May 31 18:54:13 GMT 2025","694","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sat May 31 18:54:34 GMT 2025","Sat May 31 18:54:34 GMT 2025","783","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sat May 31 18:53:58 GMT 2025","Sat May 31 18:53:58 GMT 2025","455","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sat May 31 18:54:28 GMT 2025","Sat May 31 18:54:28 GMT 2025","881","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sat May 31 18:54:09 GMT 2025","Sat May 31 18:54:10 GMT 2025","627","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sat May 31 18:54:25 GMT 2025","Sat May 31 18:54:26 GMT 2025","366","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sat May 31 18:54:08 GMT 2025","Sat May 31 18:54:09 GMT 2025","1105","firefox","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
