"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 24 21:57:36 GMT 2025","Tue Jun 24 21:57:37 GMT 2025","643","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Tue Jun 24 21:57:31 GMT 2025","Tue Jun 24 21:57:31 GMT 2025","185","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Tue Jun 24 21:57:37 GMT 2025","Tue Jun 24 21:57:38 GMT 2025","541","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Tue Jun 24 21:58:13 GMT 2025","Tue Jun 24 21:58:14 GMT 2025","866","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Tue Jun 24 21:57:54 GMT 2025","Tue Jun 24 21:57:57 GMT 2025","2830","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Tue Jun 24 21:58:15 GMT 2025","Tue Jun 24 21:58:17 GMT 2025","1569","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Tue Jun 24 21:57:47 GMT 2025","Tue Jun 24 21:57:49 GMT 2025","1795","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Tue Jun 24 21:57:37 GMT 2025","Tue Jun 24 21:57:37 GMT 2025","558","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Tue Jun 24 21:57:57 GMT 2025","Tue Jun 24 21:57:59 GMT 2025","1799","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Tue Jun 24 21:58:18 GMT 2025","Tue Jun 24 21:58:20 GMT 2025","2592","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Tue Jun 24 21:58:06 GMT 2025","Tue Jun 24 21:58:07 GMT 2025","361","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Tue Jun 24 21:58:08 GMT 2025","Tue Jun 24 21:58:09 GMT 2025","1663","webkit","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Tue Jun 24 21:57:40 GMT 2025","Tue Jun 24 21:57:42 GMT 2025","1232","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Tue Jun 24 21:58:07 GMT 2025","Tue Jun 24 21:58:07 GMT 2025","706","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Tue Jun 24 21:57:50 GMT 2025","Tue Jun 24 21:57:51 GMT 2025","911","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Tue Jun 24 21:57:33 GMT 2025","Tue Jun 24 21:57:35 GMT 2025","2320","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Tue Jun 24 21:58:17 GMT 2025","Tue Jun 24 21:58:18 GMT 2025","858","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Tue Jun 24 21:57:38 GMT 2025","Tue Jun 24 21:57:40 GMT 2025","2284","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Tue Jun 24 21:58:00 GMT 2025","Tue Jun 24 21:58:05 GMT 2025","5358","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Tue Jun 24 21:58:20 GMT 2025","Tue Jun 24 21:58:22 GMT 2025","1488","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Tue Jun 24 21:57:45 GMT 2025","Tue Jun 24 21:57:46 GMT 2025","1194","firefox","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Tue Jun 24 21:57:51 GMT 2025","Tue Jun 24 21:57:52 GMT 2025","1015","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Tue Jun 24 21:57:35 GMT 2025","Tue Jun 24 21:57:36 GMT 2025","606","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Tue Jun 24 21:57:46 GMT 2025","Tue Jun 24 21:57:47 GMT 2025","723","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Tue Jun 24 21:57:42 GMT 2025","Tue Jun 24 21:57:44 GMT 2025","1234","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
