"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 31 18:51:33 GMT 2025","Sat May 31 18:51:33 GMT 2025","374","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sat May 31 18:51:39 GMT 2025","Sat May 31 18:51:40 GMT 2025","288","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Sat May 31 18:51:58 GMT 2025","Sat May 31 18:51:59 GMT 2025","797","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Sat May 31 18:51:41 GMT 2025","Sat May 31 18:51:41 GMT 2025","706","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sat May 31 18:51:47 GMT 2025","Sat May 31 18:51:50 GMT 2025","2702","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Sat May 31 18:51:39 GMT 2025","Sat May 31 18:51:39 GMT 2025","270","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sat May 31 18:52:05 GMT 2025","Sat May 31 18:52:06 GMT 2025","1455","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Sat May 31 18:51:40 GMT 2025","Sat May 31 18:51:41 GMT 2025","925","firefox","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sat May 31 18:51:32 GMT 2025","Sat May 31 18:51:32 GMT 2025","375","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sat May 31 18:51:31 GMT 2025","Sat May 31 18:51:32 GMT 2025","360","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sat May 31 18:51:27 GMT 2025","Sat May 31 18:51:27 GMT 2025","420","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Sat May 31 18:51:37 GMT 2025","Sat May 31 18:51:39 GMT 2025","1231","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
