"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 02 19:58:19 GMT 2025","Mon Jun 02 19:58:19 GMT 2025","332","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Mon Jun 02 19:58:40 GMT 2025","Mon Jun 02 19:58:41 GMT 2025","657","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Mon Jun 02 19:58:27 GMT 2025","Mon Jun 02 19:58:28 GMT 2025","898","firefox","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Mon Jun 02 19:58:44 GMT 2025","Mon Jun 02 19:58:46 GMT 2025","1670","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Mon Jun 02 19:58:28 GMT 2025","Mon Jun 02 19:58:29 GMT 2025","692","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Mon Jun 02 19:58:16 GMT 2025","Mon Jun 02 19:58:16 GMT 2025","286","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Mon Jun 02 19:58:21 GMT 2025","Mon Jun 02 19:58:23 GMT 2025","2294","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Mon Jun 02 19:58:30 GMT 2025","Mon Jun 02 19:58:31 GMT 2025","796","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Mon Jun 02 19:58:15 GMT 2025","Mon Jun 02 19:58:15 GMT 2025","142","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Mon Jun 02 19:58:20 GMT 2025","Mon Jun 02 19:58:20 GMT 2025","392","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Mon Jun 02 19:58:37 GMT 2025","Mon Jun 02 19:58:39 GMT 2025","1590","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Mon Jun 02 19:58:15 GMT 2025","Mon Jun 02 19:58:15 GMT 2025","494","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Mon Jun 02 19:58:19 GMT 2025","Mon Jun 02 19:58:20 GMT 2025","328","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Mon Jun 02 19:58:48 GMT 2025","Mon Jun 02 19:58:49 GMT 2025","814","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Mon Jun 02 19:58:31 GMT 2025","Mon Jun 02 19:58:32 GMT 2025","691","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Mon Jun 02 19:58:47 GMT 2025","Mon Jun 02 19:58:47 GMT 2025","666","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Mon Jun 02 19:58:29 GMT 2025","Mon Jun 02 19:58:30 GMT 2025","1686","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Mon Jun 02 19:58:33 GMT 2025","Mon Jun 02 19:58:34 GMT 2025","930","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Mon Jun 02 19:58:41 GMT 2025","Mon Jun 02 19:58:41 GMT 2025","375","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Mon Jun 02 19:58:32 GMT 2025","Mon Jun 02 19:58:33 GMT 2025","675","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Mon Jun 02 19:58:46 GMT 2025","Mon Jun 02 19:58:47 GMT 2025","837","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
