"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 01 23:54:03 GMT 2025","Sun Jun 01 23:54:03 GMT 2025","338","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sun Jun 01 23:54:28 GMT 2025","Sun Jun 01 23:54:29 GMT 2025","840","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Sun Jun 01 23:54:14 GMT 2025","Sun Jun 01 23:54:14 GMT 2025","756","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sun Jun 01 23:54:31 GMT 2025","Sun Jun 01 23:54:32 GMT 2025","719","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sun Jun 01 23:54:14 GMT 2025","Sun Jun 01 23:54:15 GMT 2025","781","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sun Jun 01 23:54:01 GMT 2025","Sun Jun 01 23:54:02 GMT 2025","366","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Sun Jun 01 23:54:26 GMT 2025","Sun Jun 01 23:54:26 GMT 2025","731","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sun Jun 01 23:54:24 GMT 2025","Sun Jun 01 23:54:25 GMT 2025","1314","webkit","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sun Jun 01 23:53:58 GMT 2025","Sun Jun 01 23:53:59 GMT 2025","435","chromium","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sun Jun 01 23:54:29 GMT 2025","Sun Jun 01 23:54:29 GMT 2025","679","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sun Jun 01 23:54:23 GMT 2025","Sun Jun 01 23:54:24 GMT 2025","313","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sun Jun 01 23:54:22 GMT 2025","Sun Jun 01 23:54:23 GMT 2025","576","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Sun Jun 01 23:54:30 GMT 2025","Sun Jun 01 23:54:31 GMT 2025","866","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Sun Jun 01 23:54:02 GMT 2025","Sun Jun 01 23:54:02 GMT 2025","328","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sun Jun 01 23:53:58 GMT 2025","Sun Jun 01 23:53:58 GMT 2025","137","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sun Jun 01 23:53:59 GMT 2025","Sun Jun 01 23:53:59 GMT 2025","294","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sun Jun 01 23:54:24 GMT 2025","Sun Jun 01 23:54:24 GMT 2025","404","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Sun Jun 01 23:54:26 GMT 2025","Sun Jun 01 23:54:28 GMT 2025","1589","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sun Jun 01 23:54:02 GMT 2025","Sun Jun 01 23:54:02 GMT 2025","365","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sun Jun 01 23:53:57 GMT 2025","Sun Jun 01 23:53:58 GMT 2025","831","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Sun Jun 01 23:54:32 GMT 2025","Sun Jun 01 23:54:35 GMT 2025","2450","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Sun Jun 01 23:54:11 GMT 2025","Sun Jun 01 23:54:13 GMT 2025","1784","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sun Jun 01 23:54:19 GMT 2025","Sun Jun 01 23:54:21 GMT 2025","1615","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Sun Jun 01 23:53:59 GMT 2025","Sun Jun 01 23:54:01 GMT 2025","2255","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sun Jun 01 23:54:13 GMT 2025","Sun Jun 01 23:54:14 GMT 2025","790","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Sun Jun 01 23:54:16 GMT 2025","Sun Jun 01 23:54:17 GMT 2025","746","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sun Jun 01 23:54:05 GMT 2025","Sun Jun 01 23:54:07 GMT 2025","1198","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Sun Jun 01 23:54:10 GMT 2025","Sun Jun 01 23:54:11 GMT 2025","650","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sun Jun 01 23:54:09 GMT 2025","Sun Jun 01 23:54:09 GMT 2025","285","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
