"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 01 21:27:17 GMT 2025","Sun Jun 01 21:27:18 GMT 2025","684","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sun Jun 01 21:27:36 GMT 2025","Sun Jun 01 21:27:37 GMT 2025","458","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sun Jun 01 21:27:43 GMT 2025","Sun Jun 01 21:27:44 GMT 2025","879","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sun Jun 01 21:27:05 GMT 2025","Sun Jun 01 21:27:06 GMT 2025","445","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Sun Jun 01 21:27:11 GMT 2025","Sun Jun 01 21:27:13 GMT 2025","1934","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Sun Jun 01 21:27:02 GMT 2025","Sun Jun 01 21:27:02 GMT 2025","204","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Sun Jun 01 21:27:01 GMT 2025","Sun Jun 01 21:27:01 GMT 2025","831","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Sun Jun 01 21:27:21 GMT 2025","Sun Jun 01 21:27:22 GMT 2025","845","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sun Jun 01 21:27:41 GMT 2025","Sun Jun 01 21:27:42 GMT 2025","845","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Sun Jun 01 21:27:06 GMT 2025","Sun Jun 01 21:27:06 GMT 2025","432","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sun Jun 01 21:27:37 GMT 2025","Sun Jun 01 21:27:37 GMT 2025","468","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Sun Jun 01 21:27:49 GMT 2025","Sun Jun 01 21:27:51 GMT 2025","2211","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Sun Jun 01 21:27:40 GMT 2025","Sun Jun 01 21:27:41 GMT 2025","1689","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sun Jun 01 21:27:07 GMT 2025","Sun Jun 01 21:27:08 GMT 2025","515","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sun Jun 01 21:27:08 GMT 2025","Sun Jun 01 21:27:11 GMT 2025","3018","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Sun Jun 01 21:27:39 GMT 2025","Sun Jun 01 21:27:39 GMT 2025","642","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sun Jun 01 21:27:24 GMT 2025","Sun Jun 01 21:27:27 GMT 2025","3465","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Sun Jun 01 21:27:22 GMT 2025","Sun Jun 01 21:27:23 GMT 2025","846","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
