"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 06 16:24:25 GMT 2025","Sun Jul 06 16:24:27 GMT 2025","2170","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sun Jul 06 16:24:27 GMT 2025","Sun Jul 06 16:24:28 GMT 2025","321","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sun Jul 06 16:24:28 GMT 2025","Sun Jul 06 16:24:28 GMT 2025","358","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sun Jul 06 16:24:29 GMT 2025","Sun Jul 06 16:24:31 GMT 2025","2295","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Sun Jul 06 16:24:36 GMT 2025","Sun Jul 06 16:24:37 GMT 2025","877","firefox","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sun Jul 06 16:24:24 GMT 2025","Sun Jul 06 16:24:24 GMT 2025","405","chromium","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sun Jul 06 16:24:28 GMT 2025","Sun Jul 06 16:24:29 GMT 2025","414","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Sun Jul 06 16:24:43 GMT 2025","Sun Jul 06 16:24:44 GMT 2025","898","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sun Jul 06 16:24:41 GMT 2025","Sun Jul 06 16:24:42 GMT 2025","819","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sun Jul 06 16:24:35 GMT 2025","Sun Jul 06 16:24:36 GMT 2025","301","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate schema of each coffee item",""
"passed","Sun Jul 06 16:24:24 GMT 2025","Sun Jul 06 16:24:25 GMT 2025","311","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sun Jul 06 16:24:37 GMT 2025","Sun Jul 06 16:24:38 GMT 2025","781","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sun Jul 06 16:24:35 GMT 2025","Sun Jul 06 16:24:35 GMT 2025","273","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Sun Jul 06 16:24:23 GMT 2025","Sun Jul 06 16:24:23 GMT 2025","141","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sun Jul 06 16:25:00 GMT 2025","Sun Jul 06 16:25:01 GMT 2025","817","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Sun Jul 06 16:24:23 GMT 2025","Sun Jul 06 16:24:23 GMT 2025","425","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Sun Jul 06 16:24:59 GMT 2025","Sun Jul 06 16:25:00 GMT 2025","820","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sun Jul 06 16:24:42 GMT 2025","Sun Jul 06 16:24:43 GMT 2025","967","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Sun Jul 06 16:24:54 GMT 2025","Sun Jul 06 16:24:55 GMT 2025","959","webkit","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
