"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 01 20:41:19 GMT 2025","Sun Jun 01 20:41:21 GMT 2025","1622","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sun Jun 01 20:41:21 GMT 2025","Sun Jun 01 20:41:22 GMT 2025","803","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Sun Jun 01 20:41:11 GMT 2025","Sun Jun 01 20:41:16 GMT 2025","5088","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Sun Jun 01 20:40:44 GMT 2025","Sun Jun 01 20:40:44 GMT 2025","391","chromium","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sun Jun 01 20:41:17 GMT 2025","Sun Jun 01 20:41:18 GMT 2025","1031","webkit","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sun Jun 01 20:41:19 GMT 2025","Sun Jun 01 20:41:19 GMT 2025","830","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sun Jun 01 20:41:28 GMT 2025","Sun Jun 01 20:41:30 GMT 2025","2009","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Sun Jun 01 20:41:03 GMT 2025","Sun Jun 01 20:41:04 GMT 2025","626","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sun Jun 01 20:41:23 GMT 2025","Sun Jun 01 20:41:24 GMT 2025","778","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Sun Jun 01 20:41:23 GMT 2025","Sun Jun 01 20:41:23 GMT 2025","733","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sun Jun 01 20:41:02 GMT 2025","Sun Jun 01 20:41:03 GMT 2025","833","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sun Jun 01 20:41:04 GMT 2025","Sun Jun 01 20:41:07 GMT 2025","3218","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Sun Jun 01 20:40:56 GMT 2025","Sun Jun 01 20:40:58 GMT 2025","1237","firefox","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sun Jun 01 20:40:58 GMT 2025","Sun Jun 01 20:41:00 GMT 2025","1757","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sun Jun 01 20:41:25 GMT 2025","Sun Jun 01 20:41:28 GMT 2025","3030","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Sun Jun 01 20:41:17 GMT 2025","Sun Jun 01 20:41:17 GMT 2025","295","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sun Jun 01 20:40:54 GMT 2025","Sun Jun 01 20:40:55 GMT 2025","1126","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Sun Jun 01 20:40:44 GMT 2025","Sun Jun 01 20:40:47 GMT 2025","2261","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sun Jun 01 20:40:43 GMT 2025","Sun Jun 01 20:40:43 GMT 2025","133","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sun Jun 01 20:41:03 GMT 2025","Sun Jun 01 20:41:03 GMT 2025","775","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Sun Jun 01 20:40:42 GMT 2025","Sun Jun 01 20:40:43 GMT 2025","496","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Sun Jun 01 20:40:56 GMT 2025","Sun Jun 01 20:40:56 GMT 2025","272","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Sun Jun 01 20:40:56 GMT 2025","Sun Jun 01 20:40:56 GMT 2025","274","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
